896423544	ACC	-1.2761095	2.597709	13.446136
896423546	GYR	-0.59803706	-0.39080104	-0.9941068
896423554	ACC	0.15562311	2.0398598	14.727333
896423556	GYR	-0.31337386	-0.5532912	-0.6520223
896423564	ACC	1.8986019	1.5682021	14.751275
896423566	GYR	0.30665436	-0.7707592	-0.24824037
896423574	ACC	2.4037786	2.315193	14.540286
896423576	GYR	0.8949176	-1.0719157	-0.12301299
896423584	ACC	2.7485435	3.2130187	12.866739
896423586	GYR	1.2901474	-1.1531608	-0.0332158
896423594	ACC	3.1866825	3.181894	10.95856
896423596	GYR	1.3768903	-0.97051215	0.07185303
896423604	ACC	4.2042184	3.0885203	9.512463
896423606	GYR	1.102001	-0.6962337	0.13355042
896423614	ACC	4.6399627	3.4620156	9.536405
896423616	GYR	0.68600166	-0.36392298	0.07979427
896423624	ACC	4.1491513	3.845088	11.150097
896423626	GYR	0.4373795	-0.31810808	-0.022220224
896423634	ACC	3.4835634	3.4476504	11.039964
896423636	GYR	0.42577308	-0.4109596	-0.069867715
896423644	ACC	2.0374656	3.241749	8.202834
896423646	GYR	0.47158796	-0.6907359	-0.0173333
896423654	ACC	2.4756045	3.8953662	7.972991
896423656	GYR	0.3115413	-1.2008084	0.21723895
896423664	ACC	3.2034419	3.6655228	11.377545
896423666	GYR	-0.100792766	-1.5129606	0.2972623
896423674	ACC	3.4117374	2.066196	13.707104
896423676	GYR	-0.46975538	-1.1727085	0.41454843
896423684	ACC	3.1866825	1.9369092	17.351377
896423686	GYR	-0.5552765	-0.71944654	0.5312237
896423694	ACC	3.9264908	2.0446482	19.115906
896423696	GYR	-0.2761111	-0.38347065	0.7047094
896423704	ACC	3.2441432	1.7501614	16.949152
896423706	GYR	0.24251351	-0.045662176	0.82566077
896423714	ACC	3.0597897	2.1883004	13.939342
896423716	GYR	0.6450737	0.02275473	0.95882934
896423724	ACC	2.9496565	2.504335	9.249101
896423726	GYR	0.8735373	-0.4738787	1.0889436
896423734	ACC	3.0382419	2.2290018	8.751106
896423736	GYR	0.9315695	-0.9130908	1.1420889
896423744	ACC	4.367024	2.6910827	10.618584
896423746	GYR	1.0140363	-1.6858354	1.2300535
896423754	ACC	4.9395375	2.2026656	10.793361
896423756	GYR	1.2461652	-2.2197316	1.2728142
896423764	ACC	4.1012673	1.745373	7.831733
896423766	GYR	1.6041322	-2.5874724	1.2184471
896423774	ACC	4.3861775	1.661576	6.392818
896423776	GYR	1.7983873	-3.0859385	1.2532665
896423784	ACC	3.1507695	0.7062895	6.112696
896423786	GYR	1.9614882	-3.7633882	1.2783118
896423794	ACC	3.1004913	0.5386954	5.2866964
896423796	GYR	2.1276436	-4.008345	1.4805083
896423804	ACC	3.8977604	0.6895301	4.1946416
896423806	GYR	2.149024	-4.066988	1.7211891
896423814	ACC	5.621885	1.0534488	2.5617957
896423816	GYR	1.954158	-3.663817	1.9600375
896423824	ACC	7.7982144	1.9919758	0.51235914
896423826	GYR	1.41904	-3.0236301	1.9765309
896423834	ACC	8.336909	2.1284454	0.7015011
896423836	GYR	1.0476339	-2.620459	1.9111683
896423844	ACC	8.557177	2.3750482	2.846706
896423846	GYR	0.26328292	-1.7457001	1.7138588
896423854	ACC	7.7790604	1.7836803	3.7469256
896423856	GYR	-0.16065755	-1.2234104	1.4408021
896423864	ACC	5.940314	0.7374141	4.3766007
896423866	GYR	-0.20097467	-1.1018482	1.2227231
896423874	ACC	4.4843397	0.04309563	4.2185836
896423876	GYR	0.02443461	-1.3626876	1.1573606
896423884	ACC	3.2872388	-0.79487497	3.667917
896423886	GYR	0.47342056	-2.1390975	1.3149638
896423894	ACC	7.0200987	-4.297592	0.60333884
896423896	GYR	1.024421	-3.1390839	1.4963908
896423904	ACC	-1.328782	0.33518824	0.17717093
896423906	GYR	1.1905763	-3.7804923	1.3632221
896423914	ACC	-2.5761611	0.32321724	1.0007763
896423916	GYR	1.3353515	-4.5776715	2.007685
896423924	ACC	1.2042835	-1.7549498	0.89782566
896423926	GYR	1.5943583	-5.2148037	2.8928287
896423934	ACC	3.7301662	-1.7405846	0.81642276
896423936	GYR	1.6627752	-5.340642	3.14084
896423944	ACC	5.880459	-1.2641385	1.6998832
896423946	GYR	1.6633861	-5.2484016	3.3173802
896423954	ACC	4.546589	-1.982399	2.3175871
896423956	GYR	1.5625933	-4.7413836	3.2624023
896423964	ACC	2.89459	-2.9017725	1.9033904
896423966	GYR	1.3585643	-3.6253326	3.3210452
896423974	ACC	2.9879637	-3.1531637	1.7381904
896423976	GYR	0.9828822	-2.2618814	3.590437
896423984	ACC	3.4284968	-4.31914	0.92176765
896423986	GYR	0.5876524	-1.0975721	3.9331322
896423994	ACC	4.537012	-4.2185836	0.878672
